Token;POS;n
entgegensabberte;VVFIN;1
entgegenschlug;VVFIN;1
entgegenströmenden;ADJA;1
entgegentrat;VVFIN;1
entgegenwachsen;VVINF;1
entging;VVFIN;1
entglasten;ADJA;1
Entgleisung;NN;1
entgleiten;VVINF;1
enthaltsam;ADJD;1
Enthaltsamkeit;NN;1
enthäutete;VVFIN;1
enthäuteten;VVFIN;1
enthemmenden;ADJA;1
enthemmtes;ADJA;1
enthielt;VVFIN;1
enthob;VVFIN;1
entkleiden;VVINF;1
entkleidet;VVFIN;1
Entkleideten;NN;1
Entkleidungsszene;NN;1
Entkleidungsszenen;NN;1
entknotet;VVFIN;1
entlanglaufen;VVINF;1
entlarven;VVINF;1
Entlassen;NN;1
entläßt;VVFIN;1
Entlassungen;NN;1
entlasten;VVINF;1
Entlastung;NN;1
entleeren;VVINF;1
entleert;VVPP;1
entleerte;VVFIN;1
entlegene;ADJA;1
entlegenen;ADJA;1
entlegener;ADJA;1
entliehen;VVPP;1
entloben;VVINF;1
entlocken;VVINF;1
entlud;VVFIN;1
entnehme;VVFIN;1
entnimmt;VVFIN;1
entpuppt;VVFIN;1
entreißen;VVINF;1
entrückt;VVPP;1
entrückte;ADJA;1
entrüsten;VVINF;1
entrüstet;ADJD;1
Entschädigungen;NN;1
entscheidende;ADJA;1
entscheidenden;ADJA;1
Entschieden;ADJD;1
entschiedener;ADJA;1
entschlief;VVFIN;1
entschließen;VVFIN;1
Entschloß;VVFIN;1
entschlossen;VVFIN;1
entschlossene;ADJA;1
entschlossenem;ADJA;1
entschlossenen;ADJA;1
Entschlossenheit;NN;1
Entschlummern;NN;1
entschlüpfen;VVINF;1
entschlüpft;VVPP;1
entschlüpfte;VVFIN;1
Entschlüssefassen;NN;1
Entschlußkraft;NN;1
entschuldigenden;ADJA;1
entschuldigt;ADJD;1
entsetzend;ADJD;1
entsetzliche;ADJA;1
Entsetzliche;NN;1
Entsetzt;ADJD;1
entsetzten;ADJA;1
entsetzter;ADJA;1
entsichert;VVPP;1
entspräche;VVFIN;1
entsprangen;VVFIN;1
entsprechender;ADJA;1
entspricht;VVFIN;1
entspringen;VVFIN;1
entsprungene;ADJA;1
entstammend;ADJD;1
entstammende;ADJA;1
entstanden;VVFIN;1
entstanden;VVPP;1
entsteht;VVFIN;1
entstellenden;ADJA;1
enttäuschen;VVINF;1
enttäuschenden;ADJA;1
enttäuschenderes;ADJA;1
Enttäuscht;ADJD;1
enttäuschter;ADJD;1
Enttäuschung;NN;1
entwarf;VVFIN;1
Entwarfen;VVFIN;1
Entwarnung;NN;1
entweihen;VVPP;1
entwerfen;VVINF;1
Entwerfen;NN;1
Entwerfens;NN;1
entwertete;ADJA;1
entwertete;VVFIN;1
entwickeln;VVINF;1
entwickelt;VVPP;1
entwirren;VVINF;1
entwirrt;VVFIN;1
entwischte;VVFIN;1
entziehen;VVINF;1
entziffern;VVFIN;1
entzifferte;VVFIN;1
entzückend;ADJD;1
entzündetem;ADJA;1
entzündeten;ADJA;1
entzündeten;VVFIN;1
entzündetes;ADJA;1
Entzündung;NN;1
entzwei;VVPP;1
epische;ADJA;1
epischen;ADJA;1
Episoden;NN;1
Epistel;NN;1
Epoche;NN;1
epochemachenden;ADJA;1
er’s;ART;1
er’s;NE;1
Erachtens;NN;1
erbarme;VVFIN;1
Erbarmen;VVINF;1
erbendes;ADJA;1
erbettelten;ADJA;1
erblickte;ADJA;1
erblindenden;ADJA;1
erbost;ADJD;1
erbot;VVFIN;1
erbracht;VVPP;1
Erbsberg;NE;1
erdachte;ADJA;1
Erden;NN;1
erdenkende;ADJA;1
erdenklich;ADJD;1
erdenklichen;ADJA;1
Erdfarbe;NN;1
Erdgeruch;NN;1
Erdgeschoß;NN;1
Erdoberfläche;NN;1
erdrücken;VVINF;1
erdrückte;VVFIN;1
erduldete;VVFIN;1
erduldeten;VVFIN;1
ereignen;VVINF;1
ereignet;VVFIN;1
ereignet;VVPP;1
ereigneten;VVFIN;1
Ereignis;NN;1
Ereignissen;NN;1
erfahrenen;ADJA;1
erfand;VVFIN;1
erfaßt;VVPP;1
Erfaßt;VVIMP;1
erfindenden;ADJA;1
Erfindung;NN;1
erfindungsreich;ADJD;1
Erfolgen;NN;1
Erfolges;NN;1
erfolgheischend;ADJD;1
erfolglos;ADJD;1
erfolglose;ADJA;1
erfolgreicher;ADJD;1
erfolgssicheren;ADJA;1
erforderliche;ADJA;1
erfordert;VVFIN;1
erfragen;VVINF;1
erfreuliche;ADJA;1
erfreuten;VVFIN;1
erfrischendes;ADJA;1
erfrischte;VVFIN;1
Erfrischung;NN;1
Erftlandes;NN;1
erfüllte;VVFIN;1
erfundenes;ADJA;1
Ergänzung;NN;1
ergeben;VVINF;1
ergebenen;ADJA;1
Ergebenheit;NN;1
ergebungsvoll;ADJD;1
ergehe;VVFIN;1
ergiebigen;ADJA;1
erging;VVPP;1
ergreifen;VVINF;1
ergriffen;VVPP;1
ergriffene;ADJA;1
erhaben;ADJD;1
erhabenen;ADJA;1
erhabener;ADJA;1
erhält;VVFIN;1
erhältlich;ADJD;1
erhältlichen;ADJA;1
erhandeln;VVINF;1
erhängte;ADJA;1
Erhängte;NN;1
erhängten;ADJA;1
Erhängten;NN;1
Erhängter;NN;1
erhebe;VVFIN;1
erheben;VVFIN;1
erhellten;VVFIN;1
erhielten;VVFIN;1
erhing;VVFIN;1
erhitzt;VVFIN;1
erhitzten;VVFIN;1
erhoben;VVPP;1
erhobenem;ADJD;1
erhoffte;VVFIN;1
erhöht;VVFIN;1
erhöht;VVPP;1
erhöhte;VVFIN;1
erhöhten;ADJA;1
erholt;VVPP;1
erholte;VVFIN;1
erinnernde;ADJA;1
erinnernden;ADJA;1
erinnerndes;ADJA;1
erinnerst;VVFIN;1
Erinnerst;VVFIN;1
erinnert;VVPP;1
Erinnerungsvermögen;NN;1
erkältest;VVFIN;1
erkältet;VVPP;1
erkaltete;ADJA;1
erkaltete;VVFIN;1
erkältetem;ADJA;1
Erkaltetes;ADJA;1
Erkältung;NN;1
Erkältungsgefahren;NN;1
erkaufen;VVINF;1
erkennbare;ADJA;1
erkennbaren;ADJA;1
Erkern;NN;1
Erklärend;ADJD;1
erklärende;ADJA;1
erklärt;VVFIN;1
erklettern;VVINF;1
erklingen;VVINF;1
erklingt;VVFIN;1
erkranken;VVINF;1
erlahmend;ADJD;1
erlaßt;VVFIN;1
erlauben;VVFIN;1
Erlaubte;ADJA;1
erlaubten;VVFIN;1
erläutern;VVINF;1
erlebt;VVFIN;1
erlebten;VVFIN;1
erledigen;VVINF;1
erledigten;ADJA;1
erlegen;VVINF;1
erleichtert;VVPP;1
Erleichterung;NN;1
erleidend;ADJD;1
erleuchtend;ADJD;1
erleuchtet;VVPP;1
erleuchteten;ADJA;1
erließen;VVFIN;1
erlitt;VVFIN;1
erlitten;VVFIN;1
erlösenden;ADJA;1
erlöst;VVFIN;1
ermattet;ADJD;1
ermöglichen;VVINF;1
Ermordete;NN;1
ermüdenden;ADJA;1
ermüdete;VVFIN;1
ermüdeten;ADJA;1
ermüdeten;VVFIN;1
Ermutigte;VVFIN;1
Ernährer;NN;1
ernährt;VVPP;1
erneuert;VVFIN;1
Ernst;ADJD;1
Ernst;NE;1
Ernst;NN;1
ernsten;ADJA;1
Ernstfalles;NN;1
ernstgemeint;ADJD;1
ernsthaften;ADJA;1
ernsthaftester;ADJA;1
Erntelieder;NN;1
erntend;ADJD;1
erntet;VVFIN;1
erobert;VVPP;1
eroberten;VVFIN;1
eröffnen;VVINF;1
Erosionsphänomenen;NN;1
erotisiert;VVPP;1
erprobte;ADJA;1
erprobte;VVFIN;1
erprobten;ADJA;1
erraten;VVPP;1
erraucht;VVPP;1
errechnet;VVPP;1
erregender;ADJD;1
erregt;VVFIN;1
erregten;ADJA;1
erregten;VVFIN;1
erreiche;VVFIN;1
erreichen;VVFIN;1
Erreichen;NN;1
erreicht;VVPP;1
erreichte;ADJA;1
errichten;VVINF;1
erringen;VVINF;1
erröten;VVFIN;1
erröten;VVINF;1
ersäuft;VVFIN;1
ersäuft;VVPP;1
ersäuften;VVFIN;1
erschaffen;VVINF;1
erschafft;VVPP;1
erschauerte;VVFIN;1
Erscheinen;NN;1
erscheint;VVFIN;1
erschießen;VVINF;1
erschießenswerten;ADJA;1
Erschießungsort;NN;1
erschlafften;VVFIN;1
erschleichen;VVINF;1
erschlugen;VVFIN;1
erschöpft;ADJD;1
erschöpft;VVFIN;1
Erschöpft;ADJD;1
erschöpfte;ADJA;1
erschöpftes;ADJA;1
erschoß;VVFIN;1
erschraken;VVFIN;1
erschrecke;VVFIN;1
erschreckten;VVFIN;1
erschütternden;ADJA;1
erschüttert;VVPP;1
erschüttertem;ADJA;1
Erschütterungen;NN;1
Ersehen;NN;1
ersetzen;VVFIN;1
ersoff;VVFIN;1
erspähe;VVFIN;1
erspähte;VVFIN;1
erspar;VVFIN;1
ersparen;VVINF;1
erspart;VVPP;1
Erst-;TRUNC;1
erstandenen;ADJA;1
erstarrt;VVPP;1
erstatte;VVFIN;1
erstatten;VVINF;1
erstaunen;VVINF;1
erstaunliche;ADJA;1
erstaunlicherweise;ADV;1
erstaunte;VVFIN;1
erstaunten;ADJA;1
erstaunter;ADJD;1
erste;PIS;1
Erste;ADJA;1
erstellt;VVFIN;1
erstellten;VVFIN;1
ersten;PIS;1
Erstens;ADV;1
ersterbend;ADJD;1
erstes;ADJA;1
ERSTES;ADJA;1
ersticken;VVINF;1
erstickend;ADJD;1
erstickt;VVPP;1
Erstickungstod;NN;1
erstklassige;ADJA;1
erstklassiges;ADJA;1
erstmalige;ADJA;1
erstrebenswert;ADJD;1
erstrebte;VVFIN;1
erstürmen;VVFIN;1
erstürmen;VVINF;1
erstürmend;ADJD;1
Erstürmung;NN;1
ertappe;VVFIN;1
ertappt;VVPP;1
erteile;VVFIN;1
erteilen;VVINF;1
erteilt;VVPP;1
Erträge;NN;1
ertragen;VVINF;1
erträgliches;ADJA;1
ertrinken;VVINF;1
ertrinkt;VVFIN;1
ertrommeln;VVINF;1
ertrunken;VVPP;1
ertrunkene;ADJA;1
erübrigt;VVPP;1
erwachendes;ADJA;1
Erwachsene;ADJA;1
erwachsenes;ADJA;1
erwacht;VVFIN;1
erwähnte;ADJA;1
erwähnte;VVFIN;1
erwanderten;VVFIN;1
erwärmte;VVFIN;1
erwärmten;VVFIN;1
erwarten;VVFIN;1
erwartend;ADJD;1
erwartet;VVFIN;1
Erwarteten;NN;1
erweckende;ADJA;1
erweckte;ADJA;1
erweckten;VVFIN;1
erweisen;VVINF;1
erweiterte;VVFIN;1
erweiterten;ADJA;1
erweiterten;VVFIN;1
erweiterter;ADJA;1
Erwerbung;NN;1
erwidere;VVFIN;1
erwiderte;VVFIN;1
erwiesen;VVFIN;1
Erwin;NE;1
erwirkte;ADJA;1
erwischte;VVFIN;1
erworbene;ADJA;1
erworbenen;ADJA;1
erwünschte;ADJA;1
erwürgend;ADJD;1
Erzähl;NE;1
erzählen;VVFIN;1
erzählend;ADJD;1
Erzählenswertes;NN;1
Erzähler;NN;1
erzählten;ADJA;1
Erzählungen;NN;1
Erzengel;NN;1
Erzengeln;NN;1
erzeugen;VVINF;1
Erzieher;NN;1
erzieherisch;ADJD;1
erzieherische;ADJA;1
erzogenen;ADJA;1
erzwungener;ADJA;1
Esch;NE;1
Esel;NN;1
Eseln;NN;1
eß;NE;1
eß;VVFIN;1
essen;VVFIN;1
essend;ADJD;1
Esserschen;NN;1
Essig-Kühne;NE;1
Essiggeruch;NN;1
Essigluft;NN;1
Eßtisch;NN;1
est;FM;1
et;NE;1
Etagen;NN;1
etikettierten;ADJA;1
etruskische;ADJA;1
etwaigen;ADJA;1
Etwas;PIAT;1
Etwas;PIS;1
euer;PPOSAT;1
euren;PPOSAT;1
europäischen;ADJA;1
europamüde;ADJD;1
europasatt;VVFIN;1
evakuierten;VVFIN;1
evangelischen;ADJA;1
eventuellem;ADJA;1
eventueller;ADJA;1
ewig;ADJD;1
ewigen;ADJA;1
ewiger;ADJA;1
ewigjungen;ADJA;1
exakter;ADJD;1
Examen;NN;1
exerzierend;ADJD;1
exerzierte;VVFIN;1
exerzierten;ADJA;1
Exilkönige;NN;1
existentialistisch;ADJD;1
Existenzberechtigung;NN;1
Existenzkarikatur;NN;1
existierend;ADJD;1
existierte;VVFIN;1
exotischer;ADJA;1
Experiment;NN;1
Experimente;NE;1
Experimente;NN;1
Experimentes;NN;1
experimentieren;VVINF;1
Experimentieren;NN;1
explodieren;VVFIN;1
Exporteiern;NN;1
expressiver;ADJA;1
extradünnen;ADJA;1
Extrahemd;NN;1
Extreme;NN;1
Extremisten;NN;1
Eykes;NE;1
Eykes;NN;1
fabelhaft;ADJD;1
fabelhafte;ADJA;1
Fabeltieres;NN;1
Fabrikanten;NN;1
Fabrikfenstern;NN;1
Fabrikkonzern;NN;1
fabrikneues;ADJA;1
Fabrikstockwerkes;NN;1
fabrizierte;VVFIN;1
face;FM;1
facettierten;ADJA;1
Fachausdrücke;NN;1
Fächern;NN;1
Fachkreisen;NN;1
fachsimpelten;VVFIN;1
Fachzeitschrift;NN;1
Fackeltanz;NN;1
Fadeneinfädeln;NN;1
fadenscheinigen;ADJA;1
fadenscheiniger;ADJA;1
Fädenziehendes;ADJA;1
Fähigkeit;NN;1
fahlblonde;ADJA;1
Fahnenjunkers;NN;1
Fahnenmeer;NN;1
Fahnenstoff;NN;1
Fahnenstoffen;NN;1
Fahrbahn;NN;1
Fahrdamm;NN;1
Fähre;NN;1
Fahrig;ADJD;1
fahrlässigen;ADJA;1
Fahrplan;NN;1
Fahrrädern;NN;1
Fahrradersatzteile;NN;1
Fahrradgestellen;NN;1
fährst;VVFIN;1
fährt;VVFIN;1
Fakultät;NN;1
Falk;NE;1
Falken;NN;1
Fälle;NN;1
Fallen;NN;1
Fällen;NN;1
fallend;ADJD;1
Fallende;ADJA;1
fallenden;ADJA;1
Fallenlassen;NN;1
fallenzulassen;VVIZU;1
Fallschirmjägermesser;NN;1
Fallschirmjägermessern;NN;1
Fallschirmjägermessers;NN;1
Falschen;ADJA;1
Falschgeldprägen;NN;1
fälschlicherweise;ADV;1
fälschte;VVFIN;1
Faltengesicht;NN;1
Faltenrock;NN;1
Faltenwürfen;NN;1
Falters;NN;1
faltete;VVFIN;1
faltig;ADJD;1
faltigen;ADJA;1
familiär;ADJD;1
familiäre;ADJA;1
familiärer;ADJA;1
Familienähnlichkeit;NN;1
Familienangehöriger;NN;1
Familienbades;NN;1
Familienfeste;NN;1
Familienfloß;NN;1
Familienfotoalbums;NN;1
Familienfotos;NN;1
Familiengebrauch;NN;1
Familiengrab;NN;1
Familiengräber;NN;1
Familienidylle;NN;1
Familienkrach;NN;1
Familienleben;NN;1
Familiennamen;NN;1
Familienspaziergang;NN;1
Familienszenen;NN;1
Familientreffen;NN;1
Familienväter;NN;1
Familienvatersorgenfalten;NN;1
Familienverhältnisse;NN;1
famos;ADJD;1
Fanal;NN;1
fanatische;ADJA;1
Fanfarenbläsern;NN;1
Fanfarenzug;NN;1
Fanfarenzugvolk;NN;1
Fang;NN;1
fange;VVFIN;1
fangen;VVFIN;1
Farbatomen;NN;1
Farbdruckmagdalena;NN;1
färben;VVINF;1
färbend;ADJD;1
Farbenlehre;NN;1
Farbfoto;NN;1
Farbgebung;NN;1
Farbton;NN;1
Farbwechsel;NN;1
färtich;ADJD;1
Färtich;ADJD;1
färtig;ADJD;1
Faschingszeit;NN;1
faseln;VVINF;1
faselten;VVFIN;1
faserig;ADJD;1
faserige;ADJA;1
faserigem;ADJA;1
Fassadenornamentik;NN;1
Fassadenplatten;NN;1
Fassadenstücke;NN;1
Faßbinder;NE;1
fassender;ADJA;1
faßt;VVFIN;1
Fassung;NN;1
fassungslos;ADJD;1
Fassungsvermögen;NN;1
Fastenzeit;NN;1
Fastnackedeis;NN;1
faszinierend;ADJD;1
fasziniert;VVPP;1
fatale;ADJA;1
fatalen;ADJA;1
Fatalismus;NN;1
faule;ADJA;1
faulendem;ADJA;1
fauler;ADJA;1
Faulpelze;NN;1
Faun;NE;1
Fausthandschuhe;NN;1
Fausthandschuhen;NN;1
Fausthieb;NN;1
Februarsonne;NN;1
Federbällen;NN;1
Federbündeln;NN;1
federleicht;ADJD;1
federnden;ADJA;1
fegend;ADJD;1
Fehl;NN;1
fehlerlosen;ADJA;1
fehlerloser;ADJD;1
Fehlern;NN;1
Fehlkonstruktionen;NN;1
feierlich;ADJD;1
feierliche;ADJA;1
feierlichen;ADJA;1
feierliches;ADJA;1
feiern;VVFIN;1
feiernde;ADJA;1
Feiertag;NN;1
Feiertage;NN;1
Feiertagen;NN;1
feilgeboten;VVPP;1
feilte;VVFIN;1
Fein;ADJD;1
feinbesticktem;ADJA;1
feindliche;ADJA;1
feindselig;ADJD;1
feinfühlender;ADJA;1
feingesponnenen;ADJA;1
feingestreiftem;ADJA;1
feingestreiften;ADJA;1
feingrauen;ADJA;1
Feinkosthändler;NN;1
Feinkosthandlungen;NN;1
feinlederne;ADJA;1
feinledernes;ADJA;1
Feinspitzen;NN;1
feinziselierten;ADJA;1
feixenden;VVFIN;1
Feld-Garten-Küchenzwiebel;NN;1
Feldartillerieregiment;NN;1
Feldbetten;NN;1
Feldern;NN;1
Feldgendarmen;NN;1
feldgrau;VVPP;1
feldgrauen;ADJA;1
Feldgrauen;NN;1
feldgraues;ADJA;1
Feldlager;NN;1
Feldlazarett;NN;1
Feldmarschall;NN;1
Feldmütze;NN;1
Feldpostbriefe;NN;1
Feldpostkarte;NN;1
Feldschlachtbeschreibung;NN;1
Feldstaffelei;NN;1
Feldstein;NN;1
Feldtelefon;NN;1
Feldzeichen;NN;1
felsigem;ADJA;1
fence;FM;1
Fensterbordes;NN;1
Fensterfüllungen;NN;1
Fenstergesimsen;NN;1
Fensterlöchern;NN;1
fensterlose;ADJA;1
Fensterplatz;NN;1
Fensterscheibe;NN;1
fensterscheibenlosen;ADJA;1
Fensterwand;NN;1
Ferber;NE;1
Ferbers;NE;1
Ferberschen;ADJA;1
Ferdy;NE;1
Ferienhäuschen;NN;1
Ferienmonate;NN;1
Ferkeln;NN;1
Fern;ADJD;1
Fernbomber;NN;1
Ferne;NN;1
Fernen;ADJA;1
ferneren;ADJA;1
Ferngesanges;NN;1
fernher;ADJA;1
Fernsicht;NN;1
fernwirkende;ADJA;1
fernwirkender;ADV;1
fernwirkender;VVIZU;1
Fernwirkender;NN;1
Fersen;NN;1
Fertig;ADJD;1
Fertigstellung;NN;1
fertigte;VVFIN;1
fesseln;VVINF;1
fesselt;VVFIN;1
fesselte;VVFIN;1
fesselten;VVFIN;1
Festbeleuchtung;NN;1
Feste;NN;1
festem;ADJA;1
fester;ADJD;1
festestem;ADJA;1
festfuhren;VVFIN;1
festgehaltene;ADJA;1
festgelegte;ADJA;1
festgelegten;ADJA;1
festgemacht;VVPP;1
festgenagelten;ADJA;1
festgestellt;VVPP;1
festgetretenen;ADJA;1
Festhalle;NN;1
festhalten;VVINF;1
festigte;VVFIN;1
festlegen;VVINF;1
festlich;ADJD;1
festmachte;VVFIN;1
Festnageln;NN;1
Festplätze;NN;1
Festsälen;NN;1
festsitzenden;ADJA;1
Festspielen;NN;1
feststehenden;ADJA;1
Feststellung;NN;1
Feststimmung;NN;1
Festtag;NN;1
Festtage;NN;1
Festungsabteilung;NN;1
Festungsbesatzung;NN;1
festzuhalten;VVIZU;1
festzustellen;VVIZU;1
fettarm;ADJD;1
fette;ADJA;1
Fette;NN;1
fetten;VVINF;1
fettere;ADJA;1
Fettgeschminkt;NN;1
fettige;ADJA;1
fettiger;ADJD;1
Fettmarken;NN;1
fetzend;ADJD;1
fetzte;VVFIN;1
feuchtatmenden;ADJA;1
feuchtem;ADJA;1
feuchtgelbes;ADJA;1
Feuchtigkeit;NN;1
feuchtklumpiges;ADJA;1
Feuererlaubnis;NN;1
Feuerland;NE;1
Feuers;NN;1
Feuersbrunst;NN;1
Feuersteinen;NN;1
Feuerversicherung;NN;1
Feuerversicherungen;NN;1
Feuerwehrauto;NN;1
Feuerwehrleute;NN;1
Feuerwerker;NN;1
Feuerwerkes;NN;1
Feuerzeug;NN;1
feuerzündgockelrot;ADJD;1
feuilletonistischen;ADJA;1
feurig;ADJD;1
feurigem;ADJA;1
Fieberbett;NN;1
fieberhaft;ADJD;1
fieberhaften;ADJA;1
Fieberkurven;NN;1
Figurengruppen;NN;1
Filialengründung;NN;1
Filme;NN;1
Filmmänner;NN;1
Filmplakate;NN;1
Filmschluß;NN;1
Filmstreifen;NN;1
Filmvorführung;NN;1
Filmvorführungen;NN;1
finanzielle;ADJA;1
finanziellen;ADJA;1
finanzieller;ADJA;1
finanzieren;VVINF;1
Finessen;NN;1
finge;VVFIN;1
fingerbreiter;ADJA;1
Fingerchen;NN;1
fingerdicker;ADJA;1
Fingergelenke;NN;1
Fingergeschichte;NN;1
Fingerglied;NN;1
Fingerkuppe;NN;1
fingerlang;ADJD;1
Fingerlein;NN;1
fingern;VVINF;1
Fingernagels;NN;1
Fingernagelscheren;NN;1
Fingerprofil;NN;1
fingerschnalzend;ADJD;1
Fingerstreckers;NN;1
Fingerübungen;NN;1
finstersten;ADJA;1
Finten;NN;1
Firmennamen;NN;1
Firnis;NN;1
Firoga;NE;1
Fischanteil;NN;1
Fischer;NE;1
Fischerdorf;NN;1
Fischergeschwätz;NN;1
Fischerkutter;NN;1
Fischerssohn;NN;1
Fischfrauen;NN;1
Fischgabel;NN;1
Fischgräten;NN;1
Fischgrätenmuster;NN;1
Fischkörben;NN;1
Fischl;NE;1
Fischlaich;NN;1
Fischmahlzeit;NN;1
Fischschuppen;NN;1
Fischsterben;NN;1
Fischvergiftung;NN;1
fistelte;VVFIN;1
fixe;ADJA;1
fixen;ADJA;1
fixierenden;ADJA;1
Fjord;NN;1
Flach;ADJD;1
Flachdach;NN;1
flächenmäßig;ADJD;1
Flächenmäßigkeit;NN;1
flächige;ADJA;1
flachlegten;VVFIN;1
Flachstreicher;NN;1
Flachtrommel;NN;1
Flackern;NN;1
Flak;NN;1
Flakbatterien;NN;1
flämischen;ADJA;1
flammten;VVFIN;1
Flanell;NE;1
flankierten;VVFIN;1
Flaschenaufschriften;NN;1
flaschengrün;ADJD;1
flaschengrün;VVFIN;1
flaschengrünen;ADJA;1
Flaschenhälsen;NN;1
Flaschenzüge;NN;1
flattern;VVINF;1
flatternd;ADJD;1
flattert;VVFIN;1
Flattert;VVFIN;1
flauschigen;ADJA;1
flauschiger;ADJA;1
Flechse;NN;1
Flecht;NN;1
Fleckendraufmachen;NN;1
Fleckens;NN;1
Fleet;NE;1
flehentlich;ADJD;1
Fleischbergen;NN;1
Fleischer;NE;1
Fleischerladen;NN;1
Fleischermeister;NN;1
Fleisches;NN;1
fleischfarben;ADJD;1
fleischige;ADJA;1
fleischigem;ADJA;1
fleischiges;ADJA;1
Fleischlappen;NN;1
fleischlos;ADJD;1
Fleißaufgabe;NN;1
Fleißes;NN;1
Fleißig;ADJD;1
fleißige;ADJA;1
fleißiger;ADJD;1
fleißigsten;ADJA;1
Flex;NE;1
flexiblen;ADJA;1
flieg;VVFIN;1
fliegen;VVFIN;1
fliegen;VVINF;1
Fliegende;ADJA;1
Fliegenfängern;NN;1
Fliegerabwehr;NN;1
Fliehe;VVFIN;1
fliehen;VVFIN;1
fliehend;ADJD;1
Flieje;NE;1
Fliesenboden;NN;1
fließe;VVFIN;1
fließend;ADJD;1
fließt;VVFIN;1
Fließt;VVFIN;1
flimmern;VVFIN;1
flimmern;VVINF;1
flimmerte;VVFIN;1
Flinte;NN;1
flitzen;VVINF;1
flockigem;ADJA;1
Floh;NN;1
Florentiners;NN;1
florentinischen;ADJA;1
Floskel;NN;1
floskellosestes;ADJA;1
floskelreicher;ADJA;1
Flößerei;NN;1
Floßgeschichte;NN;1
flößte;VVFIN;1
flöten;VVINF;1
Flottenkalendern;NN;1
Flottenverband;NN;1
flottes;ADJA;1
Fluch;NN;1
fluchtbereiten;ADJA;1
flüchten;VVINF;1
flüchtend;ADJD;1
flüchtende;ADJA;1
flüchtenden;ADJA;1
Fluchtgedanken;NN;1
Flüchtlingen;NN;1
Flüchtlingslager;NN;1
Fluchtschritten;NN;1
Fluchtversuche;NN;1
Fluchtweg;NN;1
Fluchtziel;NN;1
Flug;NN;1
Fluge;NN;1
flügelschlagend;ADJD;1
flügelt;VVFIN;1
flügelte;VVFIN;1
Flügeltüren;NN;1
Flugfeld;NN;1
flüggen;ADJA;1
Flugsand;NN;1
Flugzeuggebrumm;NN;1
Flugzeugträger;NN;1
Flunderchen;NN;1
flunkerte;VVFIN;1
flußabwärts;ADV;1
Flußbuchten;NN;1
Flüßchen;NN;1
flüssich;ADJD;1
flüssig;ADJD;1
Flüssigmachen;NN;1
Flußübergängen;NN;1
Flußufer;NN;1
flutend;ADJD;1
flutenden;ADJA;1
flutete;VVFIN;1
Fockmast;NN;1
Fohlen;NN;1
Fohlenmantel;NN;1
Folgende;NN;1
Folget;VVFIN;1
Folglich;ADV;1
folgt;VVFIN;1
Folterinstrumente;NN;1
Folterinstrumenten;NN;1
Fönf;NE;1
Fontäne;NN;1
Fontänen;NN;1
för;FM;1
forcieren;VVINF;1
Ford;NE;1
förderlich;ADJD;1
fördern;VVINF;1
fördernden;ADJA;1
Förderndes;NN;1
fordert;VVFIN;1
formaler;ADJD;1
Formate;NN;1
Formaten;NN;1
Formellabrüder;NN;1
Formellas;NE;1
Formellawitze;NN;1
Formenreichtum;NN;1
formierte;VVFIN;1
Förmlichkeit;NN;1
formlose;ADJA;1
formschön;ADJD;1
formte;VVFIN;1
Formulare;NN;1
formulieren;VVINF;1
formulierte;ADJA;1
formvollendete;ADJA;1
formvollendeten;ADJA;1
forn;APPRART;1
forscher;ADJA;1
forscher;ADJD;1
forscheren;ADJA;1
Forst;NN;1
Förster;NE;1
Fortan;ADV;1
Fortbestand;NN;1
Fortbewegungsart;NN;1
fortfahren;VVINF;1
fortgeblasen;VVPP;1
fortgeschritten;VVPP;1
Fortpflanzungsorgane;NN;1
Fortschritt;NN;1
Fortschritten;NN;1
fortschrittlich;ADJD;1
fortsetzen;VVINF;1
forttragen;VVINF;1
fortzulocken;VVFIN;1
Fotoalben;NN;1
Fotoapparates;NN;1
Fotografierens;NN;1
Fotografiererei;NN;1
fotografiert;VVFIN;1
fotografierte;VVFIN;1
fotografische;ADJA;1
fotografischen;ADJA;1
Fotomaton;NE;1
Fotomonteur;NN;1
Fox;NE;1
Foxtrott;NN;1
Foyer;NN;1
Foyer-;TRUNC;1
Foyerfenstern;NN;1
Foyers;NN;1
Frachtdampfer;NN;1
frag’;VVFIN;1
Fragen;VVFIN;1
fragender;ADJA;1
Fragestunde;NN;1
Fragestunden;NN;1
Fragment;NN;1
Fragmente;NN;1
fragt;VVFIN;1
Fragt;VVFIN;1
fragwürdig;ADJD;1
fragwürdige;ADJA;1
fragwürdigem;ADJA;1
France;NE;1
Franken;NN;1
Frankfurt;NE;1
Frankfurter;ADJA;1
frankierten;VVFIN;1
Frankreichfeldzuges;NN;1
Fransen;NN;1
franste;VVFIN;1
Franziskanerkloster;NN;1
Franziskus;NE;1
Franzos;NE;1
Franzose;NN;1
Franzosenzeit;NN;1
Französisch;NN;1
französischer;ADJA;1
Fraß;NN;1
fratres;FM;1
Frauengasse;NN;1
Frauengeschichten;NN;1
Frauenideal;NN;1
Frauenlebens;NN;1
Frauenschaftsplakaten;NN;1
Frauenstation;NN;1
Frauentums;NN;1
Frauentyp;NN;1
Frauenwäsche;NN;1
Frauenwelt;NN;1
Frauenzimmer;NN;1
freche;ADJA;1
frecher;ADJD;1
Fregatte;NN;1
Fregatten;NN;1
Freidenker;NN;1
Freie;NN;1
