Token;POS;n
gutmütiger;ADJA;1
Guy;NE;1
h;NN;1
h;XY;1
Ha;NE;1
haag;ADJA;1
haar;PRF;1
haar;VVFIN;1
Haaransatz;NE;1
Haarbüscheln;NN;1
Haaren;NN;1
Haarfarbe;NN;1
Haarflaum;NN;1
Haarmeer;NN;1
Haarschnitt;NN;1
Haarspange;NN;1
Haarwachs;NN;1
Haarwiese;NE;1
hab;PRELS;1
hab;PRF;1
HABE;VAFIN;1
Habicht;NN;1
habs;PRF;1
hachja;ADJD;1
Hachja;NN;1
hacke;VVFIN;1
Hacke;NN;1
Hacken;NN;1
hackfleischähnlich;ADJD;1
hackfleischgefülltes;ADJA;1
Haferflocken;NN;1
haften;VVINF;1
Hahn;NE;1
Hahn;NN;1
Hähnchen;NN;1
Hahns;NE;1
Haien;NN;1
haje;NE;1
Hakenkreuze;NN;1
Halbfinale;NN;1
Halbhalb;NN;1
halbhoch;ADV;1
halblaut;ADJD;1
halblinks;ADV;1
Halbsaison;NN;1
Halbschwester;NN;1
halbwegs;ADV;1
hallen;VVINF;1
hallo;VVFIN;1
hals;NN;1
Hälse;NN;1
Halstuch;NN;1
halt;VVIMP;1
Halt;VVIMP;1
Halten;NN;1
haltend;ADJD;1
Halunke;NE;1
hämisch;ADJD;1
Hammer;NN;1
hämmert;VVFIN;1
hämmerte;VVFIN;1
Handballen;NN;1
Handbremse;NN;1
Händedruck;NN;1
Handel;NN;1
handelt;VVFIN;1
handelten;VVFIN;1
Handgelenke;NN;1
handgeschriebene;ADJA;1
Handgranaten;NN;1
Handicap;NN;1
Handicaps;NN;1
handke;NE;1
Handmulde;NN;1
Handtüchern;NN;1
hängte;VVFIN;1
Hanifas;NE;1
Hans;NE;1
Hänsel;NE;1
hänseln;VVINF;1
hantiert;VVFIN;1
Happy;NN;1
Harding;NE;1
harry;NE;1
hart;ADJD;1
harte;ADJA;1
Härte;NN;1
harten;ADJA;1
härtesten;ADJA;1
Hasanagić;NN;1
Hase;NN;1
Hasel;NN;1
Hasenohren;NN;1
hässlich;ADJD;1
hässlicher;ADJA;1
hässlicher;ADJD;1
hasst;VVFIN;1
Hastdu;ADJA;1
Hastdu;NN;1
Hätte;VVFIN;1
Hattest;VAFIN;1
Hättest;VAFIN;1
hättet;VAFIN;1
haucht;VVFIN;1
hauen;VVINF;1
Hauptkomplimentwort;NN;1
Hauptsache;NN;1
HAUPTSACHE;NE;1
haus;FM;1
haus;NN;1
Hausaufgaben;NN;1
Häuserbauer;NN;1
Hauses;NN;1
Haushals;NN;1
Hauskünstler;NN;1
Haust;VVFIN;1
Hauswand;NN;1
haute;VVFIN;1
hauten;VVFIN;1
heb;ADJD;1
hebe;VVFIN;1
heben;VVFIN;1
hechtend;ADJD;1
Heck;NN;1
Heer;NN;1
Heft;NN;1
Heftig;ADJD;1
heftigen;ADJA;1
heftiger;ADJD;1
heftiges;ADJA;1
heil;PTKVZ;1
heile;ADJA;1
heilend;ADJD;1
heilige;ADJA;1
Heiligemuttergottes;NN;1
heiligen;ADJA;1
Heiligtümer;NN;1
Heimlich;ADJD;1
Heimmannschaften;NN;1
Heirat;NN;1
heiraten;VVINF;1
heiratest;VVFIN;1
heiratsfähigen;ADJA;1
Heiser;ADJD;1
heiße;ADJA;1
heißen;ADJA;1
heitere;ADJA;1
heiteren;ADJA;1
Heizung;NN;1
Heizungsrohr;NN;1
hektischer;ADJD;1
helens;NE;1
helfen;VVFIN;1
hell;ADJD;1
Hell;NN;1
hellblau;ADJD;1
hellblau;VVFIN;1
hellblauen;ADJA;1
Hellblaues;NN;1
hellbrauner;ADJA;1
helle;VVFIN;1
heller;ADJA;1
heller;ADJD;1
Hemdsärmel;NN;1
Hennen;NN;1
Hepburn;NE;1
Hepburns;NE;1
heranzukommen;VVIZU;1
heraufziehenden;ADJA;1
herausfindet;VVFIN;1
herausfordernd;ADJD;1
herausfordert;VVFIN;1
Herausforderung;NN;1
herausfuhr;VVIZU;1
herauszuwinden;VVIZU;1
herbei;VVFIN;1
Herbstregen;NN;1
hergefahren;VVPP;1
herhören;VVFIN;1
herkommen;VVFIN;1
herkommen;VVINF;1
herkommt;VVFIN;1
heroisch;ADJD;1
Herpes;NE;1
Herren;NN;1
Herrliche;NN;1
Herrschaften;NN;1
Herrschaftssystems;NN;1
herstellt;VVFIN;1
herum;ADV;1
herumgesprochen;VVPP;1
herumgestanden;VVPP;1
herumgezickt;VVPP;1
herumhurst;VVFIN;1
herumlaufen;VVINF;1
herumliegt;VVFIN;1
herumsteht;VVFIN;1
herunter;ADJA;1
heruntergekommene;ADJA;1
heruntergekommenen;ADJA;1
herunterließ;VVFIN;1
hervorgebracht;VVPP;1
hervorkommt;VVFIN;1
hervorlugt;VVFIN;1
hervorquellenden;ADJA;1
hervorragend;ADJD;1
hervorragender;ADJA;1
Herz;NE;1
Herzbruch;NE;1
Herzklopfen;NN;1
herzliche;ADJA;1
Herzliche;ADJA;1
herzplötzlicher;ADJA;1
Herzstillstand;NN;1
herzukommen;VVIZU;1
Heugabeln;NN;1
heulend;ADJD;1
heult;VVFIN;1
heulte;VVFIN;1
heutige;ADJA;1
heutzutage;ADV;1
Hexe;NN;1
hibsche;ADJA;1
Hieb;NN;1
Hielt;VVFIN;1
hierfür;PROAV;1
hierher;ADV;1
hierzu;PROAV;1
High;NE;1
Highscoreliste;NN;1
hilf;VVFIN;1
Hilfe;NN;1
Himmelbett;NN;1
hin;APZR;1
Hin;ADV;1
hinab-;TRUNC;1
hinab-hinauf;NE;1
hinauf;VVINF;1
hinaufzuschleppen;VVFIN;1
hinaus;ADV;1
hinausgehen;VVFIN;1
hinausgekommen;VVPP;1
hinaushängt;PTKVZ;1
hinbiegen;VVINF;1
hindurch;ADV;1
hinein;ADV;1
hineinbohrten;VVFIN;1
hineingehen;VVINF;1
hineingreifen;VVINF;1
hineinlaufen;VVINF;1
hinfahren;VVINF;1
hingelegt;VVPP;1
hingemurmelt;VVPP;1
hingerichtet;VVPP;1
Hingerichteten;NN;1
hingesetzt;VVPP;1
hingestellt;VVPP;1
hinhören;VVINF;1
hinlegen;VVINF;1
hinrichtet;VVFIN;1
hinsetzen;VVINF;1
hinsetzt;VVFIN;1
hinsieht;VVFIN;1
Hintereinander;NN;1
Hintergrund-Foto;NN;1
hinterhergelaufen;VVPP;1
hinterherkamen;VVINF;1
hinterlässt;VVFIN;1
hinters;APPRART;1
Hinterzimmern;NN;1
hinüber;PTKVZ;1
hinunterschieben;VVINF;1
hinunterschlucken;VVINF;1
hinweg;ADV;1
Hinweis;NN;1
hinwollen;VVFIN;1
hinzugehen;VVIZU;1
Hirn;NN;1
Hissi;NE;1
Historikers;NN;1
hitler;NE;1
Hitlers;NE;1
hm;XY;1
Hobel;NN;1
Hochaktuell;ADJD;1
Hochgebirge;NN;1
Hochgeschätzteste;NN;1
hochgesteckt;ADJD;1
hochhalten;VVINF;1
Hochhausbewohner;NN;1
Hochhauses;NN;1
hochkommt;VVFIN;1
hochschrecke;VVFIN;1
höchst;ADV;1
hochstemmen;VVINF;1
Hochzeitsgesellschaft;NN;1
Hochzeitskleid;NN;1
hochziehend;ADJD;1
hocken;VVINF;1
hockt;VVFIN;1
hockte;VVFIN;1
Hoffentlich;ADV;1
Hoffnungen;NN;1
hoffte;VVFIN;1
höflichen;ADJA;1
Höflichkeit;NN;1
höhere;ADJA;1
höherem;ADJA;1
Hohle;NN;1
hohlen;ADJA;1
hol;PRELS;1
hol;VVFIN;1
hol;VVIMP;1
holen;VVFIN;1
Höllenhalle;NN;1
holst;VVFIN;1
Holst;VVFIN;1
Holunder;NN;1
hölzernen;ADJA;1
Holzfäller;NN;1
Holzfäller-Sanitäter;NN;1
Holzfällerhemd;NN;1
Holzfällerhemden;NN;1
Holzhacken;NN;1
Holzscheit;NN;1
Holzspielzeug;NN;1
Holzsplitter;NN;1
Holzstäbchen;NN;1
Holzverkleidung;NN;1
Honda;NE;1
Honigkuchen;NN;1
hör;PPER;1
horchen;VVINF;1
horchten;VVFIN;1
hören;VVFIN;1
Hörensagen;NN;1
Hörer;NN;1
Hornbrille;NN;1
Hörnern;NN;1
Hornhaut;NN;1
hornotter;ADJA;1
Hornotter;NN;1
Horror;NN;1
Höschen;NN;1
Hosenbein;NN;1
Hosenbeinen;NE;1
Hosentaschen;NN;1
Hosenträger;NN;1
Hotelbesitzer;NN;1
Hotelbetten;NN;1
Hotelgarten;NN;1
Hotelprospekten;NN;1
hrana;ADJD;1
Hubbel;NN;1
Hühnchenschädel;NN;1
Hühneraugen;NN;1
Hühnerbein;NE;1
Hühnerknochen;NN;1
Hühnersuppe;NN;1
Hundebellen;NN;1
Hundert;CARD;1
hundertacht;CARD;1
hundertachtundachtzig;VVFIN;1
hundertachtunddreißig;CARD;1
hundertachtundfünfzig;VVFIN;1
hundertachtundsechzig;VVFIN;1
hundertachtundsiebzig;VVFIN;1
hundertachtundvierzig;CARD;1
hundertachtundzwanzig;CARD;1
hundertachtzehn;CARD;1
hundertachtzig;VVPP;1
hundertdrei;CARD;1
hundertdreiundachtzig;VVFIN;1
hundertdreiunddreißig;CARD;1
hundertdreiundfünfzig;VVFIN;1
hundertdreiundsechzig;VVFIN;1
hundertdreiundsiebzig;VVFIN;1
hundertdreiundvierzig;CARD;1
hundertdreiundzwanzig;CARD;1
hundertdreizehn;CARD;1
hunderte;PIAT;1
Hunderte;NN;1
hunderteins;CARD;1
hunderteinundachtzig;CARD;1
hunderteinunddreißig;ADJD;1
hunderteinundfünfzig;VVFIN;1
hunderteinundneunzig;VVFIN;1
hunderteinundsechzig;VVFIN;1
hunderteinundsiebzig;VVFIN;1
hunderteinundvierzig;VVFIN;1
hunderteinundzwanzig;VVPP;1
hundertfünf;ADJA;1
hundertfünf;VVFIN;1
hundertfünfundachtzig;VVFIN;1
hundertfünfunddreißig;ADJD;1
hundertfünfundfünfzig;VVFIN;1
hundertfünfundsechzig;CARD;1
hundertfünfundsiebzig;VVFIN;1
hundertfünfundvierzig;CARD;1
hundertfünfundzwanzig;VVFIN;1
hundertfünfzehn;CARD;1
Hundertfüßler;NN;1
hundertneun;VVFIN;1
hundertneunundachtzig;VVFIN;1
hundertneununddreißig;ADJD;1
hundertneunundfünfzig;VVFIN;1
hundertneunundsechzig;VVFIN;1
hundertneunundsiebzig;VVIZU;1
hundertneunundvierzig;VVFIN;1
hundertneunundzwanzig;CARD;1
hundertneunzehn;CARD;1
hundertneunzig;VVFIN;1
hundertsechs;CARD;1
hundertsechsundachtzig;VVFIN;1
hundertsechsunddreißig;ADJD;1
hundertsechsundfünfzig;VVFIN;1
hundertsechsundsechzig;VVFIN;1
hundertsechsundsiebzig;VVFIN;1
hundertsechsundvierzig;VVFIN;1
hundertsechsundzwanzig;VVFIN;1
hundertsechzehn;CARD;1
hundertsechzig;CARD;1
hundertsieben;CARD;1
hundertsiebenundachtzig;CARD;1
hundertsiebenunddreißig;CARD;1
hundertsiebenundfünfzig;VVFIN;1
hundertsiebenundsechzig;VVFIN;1
hundertsiebenundsiebzig;VVFIN;1
hundertsiebenundvierzig;CARD;1
hundertsiebenundzwanzig;CARD;1
hundertsiebzig;CARD;1
hunderttausend;CARD;1
hundertvier;VVFIN;1
hundertvierundachtzig;VVFIN;1
hundertvierunddreißig;CARD;1
hundertvierundfünfzig;VVFIN;1
hundertvierundsechzig;CARD;1
hundertvierundsiebzig;VVFIN;1
hundertvierundvierzig;ADJD;1
hundertvierundzwanzig;VVPP;1
hundertvierzehn;CARD;1
hundertvierzig;CARD;1
hundertzehn;CARD;1
hundertzwanzig;CARD;1
hundertzwei;CARD;1
hundertzweiundachtzig;CARD;1
hundertzweiunddreißig;CARD;1
hundertzweiundfünfzig;VVFIN;1
hundertzweiundneunzig;ADJD;1
hundertzweiundsechzig;CARD;1
hundertzweiundsiebzig;CARD;1
hundertzweiundvierzig;CARD;1
hundertzweiundzwanzig;VVFIN;1
hundertzwölf;CARD;1
Hunderudel;NN;1
Hundestreicheln;NN;1
Hündin;NN;1
Hungrig;ADJD;1
hungrige;ADJA;1
Hungrige;NN;1
hupende;ADJA;1
hupender;ADJD;1
Hupst;VVFIN;1
Hurenböcke;NN;1
Hurensohn;NN;1
Hurenstück;NN;1
Hurrrraaaa;NE;1
huschen;VVFIN;1
huschte;VVFIN;1
huste;VVFIN;1
husten;VVFIN;1
Husten;NN;1
Hustenden;NN;1
hustet;VVFIN;1
Hüte;NN;1
hüten;VVFIN;1
hütte;NN;1
Hyazinthen;NN;1
Hyazinthenhaar;NE;1
Hyazinthenhaar;NN;1
Hygiene-Aufpasser;NN;1
hypnotisiert;VVPP;1
I;XY;1
I.;NE;1
ibrik;ADJA;1
ICH;NE;1
ichpersönlich;ADJD;1
Ichpersönlich;NN;1
ichs;NN;1
Ideale;NN;1
Idealen;NN;1
Ideologie;NN;1
ideologischen;ADJA;1
idu;NE;1
iebe;VVFIN;1
Igalo-o;NE;1
Igman;NN;1
Ihn;PPER;1
IHN;PPER;1
Ihrem;PPOSAT;1
Ihren;PPOSAT;1
ihres;PDS;1
Iljitsch;NE;1
immense;ADJA;1
immerfort;ADJD;1
Immerweitergehen;NN;1
imponieren;VVINF;1
Imponieren;VVINF;1
IN;APPR;1
Indem;KOUS;1
Individualität;NN;1
ineinander;ADV;1
Inflation;NN;1
Inflationsrate;NN;1
inklusive;ADJD;1
inklusive;ADV;1
Innenhof;NN;1
Innenseite;NN;1
Innenverteidiger;NN;1
Inneren;NN;1
innerhalb;APPR;1
insbesondere;ADV;1
Insekten;NN;1
Insektenbeinchen;NN;1
Inspektion;NN;1
Instinkt;NN;1
Instrumente;NN;1
Insulin-Behandlung;NN;1
Integration;NN;1
Intellektuellen;NN;1
interessant;ADJD;1
Interesse;NN;1
interessen;VVINF;1
interessieren;VVFIN;1
interessiert;VVFIN;1
interessierte;ADJA;1
interessierte;VVFIN;1
interessierten;VVFIN;1
International;NE;1
internationales;ADJA;1
Invaders;NE;1
investiert;VVFIN;1
irgend;ADV;1
irgendeine;PIAT;1
irgendeinem;ADJA;1
irgendeinem;PIAT;1
irgendjemand;PIS;1
Irgendjemand;NE;1
irgendwelche;PIAT;1
irgendwelchen;ADJA;1
irgendwelchen;ADV;1
irgendwelcher;ADJA;1
Irgendwie;ADV;1
irgendwohin;ADV;1
Irre;ADJD;1
irren;ADJA;1
Irrenhaus;NN;1
is;FM;1
is;NN;1
Ischias;NN;1
isgut;ADV;1
isjagut;ADJD;1
isses;VVFIN;1
IST;VAFIN;1
Istanbul;NE;1
Italien.;NE;1
Italienern;NN;1
Italienisch;NN;1
italienische;ADJA;1
Italienische;ADJA;1
Italienischen;ADJA;1
Ja;NN;1
Jacksonville;NE;1
jagte;VVFIN;1
Jaguars;NN;1
Jahreszeiten;NN;1
Jahrhunderttausend;NN;1
jährlich;ADJD;1
jaja;ADJD;1
James;NE;1
jämmerlicher;ADJA;1
japst;VVFIN;1
Jasmin;NE;1
jastuk;VVFIN;1
jauchzt;VVFIN;1
jauchzte;VVFIN;1
Jaulen;NN;1
jaulte;VVFIN;1
jawoll;ADJD;1
Jazzkneipen;NN;1
Jeansjacke;NN;1
Jeansjacken;NN;1
Jeansstoff;NN;1
Jeanstasche;NN;1
Jeden;PIAT;1
jedes;PIS;1
Jedes;PIAT;1
Jedes;PIS;1
jednom;FM;1
jedoch;ADV;1
Jeep;NN;1
jegliche;PIAT;1
jeglichen;PIAT;1
JEMAND;NE;1
jemandem;PPOSAT;1
jenseits;APPR;1
Jesu;NE;1
Jesus’;ADJA;1
Jetzt;NN;1
Jevrić;NN;1
Jim;NE;1
Job;NN;1
Johannisbeere;NN;1
johlte;VVFIN;1
John;NE;1
Johnson;NE;1
joj;FM;1
joj;NE;1
joooj;ADV;1
joooj;VVFIN;1
Joooj;NE;1
jorgan;NE;1
Journalist;NN;1
Joysticks;NN;1
jubelnd;ADJD;1
jubelnder;ADJA;1
jubelte;VVFIN;1
jubelten;VVFIN;1
Jud;NN;1
Judo-Griff;NN;1
Jugendliche;NN;1
Jugendstil-Lampe;NN;1
Jugoplastika;NE;1
jugoslawische;ADJA;1
Jugoslawische;ADJA;1
jugoslawischen;ADJA;1
Juli;NN;1
Jungens;NN;1
junges;ADJA;1
Jüngsten;NN;1
Juni;NN;1
K;NE;1
K-k-k;ADJD;1
K-Zimmer;NN;1
K.;NE;1
K’s;NN;1
Kabelrolle;NN;1
Kabelsalat;NN;1
Kacheln;NN;1
kacken;VVFIN;1
Kaff;NN;1
Kaffee;NE;1
Kaffeegeschirr;NN;1
Kaffeetasse;NN;1
kahl;ADJD;1
Kalben;NN;1
kalćio;VVFIN;1
kalte;ADJA;1
kalten;ADJA;1
Kalter;ADJA;1
kälter;ADJD;1
kämen;VVFIN;1
Kamillenblume;NN;1
Kamillentee;NN;1
Kamin;NN;1
kämme;VVFIN;1
kämmen;VVINF;1
Kammer;NN;1
kämmt;VVFIN;1
kämmte;VVFIN;1
Kämpfe;NN;1
Kampfgeräuschen;NN;1
kämpft;VVFIN;1
kamt;VVFIN;1
Kanalisationsrohr;NN;1
Kanistern;NN;1
Kännchen;NN;1
kanns;VVPP;1
Kannst;VMFIN;1
Kannste;ADV;1
kanntest;VVFIN;1
Kanonade;NN;1
Kanonen;NN;1
Kanonenrohr;NE;1
Kapelle;NN;1
kapierten;VVFIN;1
kapital;ADV;1
Kapitalisten;NN;1
kapitulieren;VVINF;1
kappen;VVFIN;1
kappt;VVFIN;1
kaputter;ADJA;1
kaputter;ADJD;1
kaputtes;ADJA;1
kaputtgehen;VVINF;1
kaputtgeht;VVFIN;1
Kaputtwerden;NN;1
Karadžić;NE;1
Karamell;NN;1
Karamellbonbons;NN;1
Kardelj;NE;1
karg;ADJD;1
kargen;ADJA;1
kariertes;ADJA;1
Karpfen;NN;1
Karre;NN;1
Karrenweg;NN;1
Karriere;NN;1
Karriereende;NN;1
Kartoffel;NN;1
Kartoffelhälften;NN;1
Kartoffelkäfer;NN;1
Kartoffelohren;NN;1
Kartoffelsuppe;NN;1
kartografierte;ADJA;1
Kartonpapier;NN;1
Kaschemmen;NN;1
Käsestückchen;NN;1
Käseteller;NN;1
Käsewürfel;NN;1
Käsewürfeln;NN;1
Kassen;NN;1
kassierte;VVFIN;1
Kästchen;NN;1
Katastrophe;NN;1
Katastrophen;NN;1
Kätzchen;NN;1
Katzenmutter;NN;1
Katzenpisse;NN;1
kauen;VVFIN;1
Kauen;NN;1
kauend;ADJD;1
kauere;VVFIN;1
kauert;VVFIN;1
kauf;ADJA;1
kaufen;VVINF;1
Kaufhäusern;NN;1
Kaufhausheften;NN;1
Kawasaki;NE;1
Kawasaki;NN;1
ke;XY;1
Ke;NE;1
kehligen;ADJA;1
keilten;VVFIN;1
keine;PIS;1
Keine;PIS;1
KEINE;PIAT;1
Keinen;PIAT;1
Keiner;PIS;1
Keiner-konnte-ahnen-dass-du-gewinnst-Urkunde;NN;1
Keiner-konnte-ahnen-Siegerehrung;NN;1
keinerlei;PIAT;1
keines;PIAT;1
Keines;PIS;1
keinesfalls;ADV;1
Keksdose;NN;1
Kekssandwiches;NN;1
Kellerboden;NN;1
Kellerecken;NN;1
Kellern;NN;1
Kellerräume;NN;1
Kellers;NN;1
Kellertür;NN;1
Kellerwände;NN;1
Kellerwänden;NN;1
kellnert;VVFIN;1
Kenne;VVFIN;1
Kennt;VVFIN;1
Kennzeichen;NN;1
Kerben;NN;1
Kerrigan;NE;1
Ket-Ket;NE;1
Ketten;NN;1
Kettenanhänger;NN;1
keucht;VVFIN;1
keuchte;VVFIN;1
Khaki-Hose;NN;1
kichert;VVFIN;1
Kies;NE;1
Kinderbetreuung;NN;1
Kinderbett;NN;1
Kindergarten;NN;1
kinderlieb;ADJD;1
Kinderspiele;NN;1
Kindheit;NN;1
kindliche;ADJA;1
kindlicher;ADJA;1
Kino;NN;1
Kippa;NN;1
kippelte;VVFIN;1
Kippen;NN;1
Kirche;NN;1
kirchlichen;ADJA;1
Kirschbaum;NN;1
Kirschbaumästen;NN;1
Kirschblättern;NN;1
kirsche;ADJA;1
Kirschkuchen;NN;1
Kiss;NE;1
Kisten;NN;1
Kitteln;NN;1
Kittelschürze;NN;1
kitzelnden;ADJA;1
kitzelte;VVFIN;1
kjamo;VVFIN;1
kju;XY;1
Kju;NE;1
klacka-klacka-klacka-klacka-klacka;NN;1
Klacken;NN;1
klaffende;ADJA;1
kläffte;VVFIN;1
klagen;VVFIN;1
klagen;VVINF;1
klaglos;ADJD;1
klagte;VVFIN;1
klagten;VVFIN;1
klammern;VVFIN;1
klammern;VVINF;1
klammernd;ADJD;1
klänge;VVFIN;1
klangvolles;ADJA;1
klappern;VVFIN;1
klapperte;VVFIN;1
Klaps;NN;1
klar;PTKVZ;1
Klaren;NN;1
klarer;ADJD;1
klares;ADJA;1
Klares;ADJA;1
Klarinettisten;NN;1
Klarinettistenhand;NN;1
Klassenbüchern;NN;1
Klassenfunktionär;NN;1
Klassenkameraden;NN;1
Klassenräume;NN;1
Klassenräumen;NN;1
Klassiker;NN;1
klassischen;ADJA;1
Klatsche;NN;1
Klatschen;NN;1
klauen;VVINF;1
Klauen;NN;1
klaust;VVFIN;1
Klavierspiel;NN;1
Klaviertaste;NN;1
kleben;VVINF;1
KLEBEN;VVFIN;1
Klebestreifen;NN;1
klebt;VVFIN;1
Kleider;NN;1
Kleiderbügel;NN;1
Kleidersäcke;NN;1
Kleiderschrank;NE;1
Kleidglocke;NN;1
Klein;ADJD;1
Kleinbuchstaben;NN;1
kleinem;ADJA;1
KLEINER;ADJD;1
kleineren;ADJA;1
Kleines;NE;1
Kleinod;NN;1
kleinste;ADJA;1
kleinsten;ADJA;1
klemmt;VVFIN;1
klettern;VVINF;1
Klezmer;NN;1
Klicke;NN;1
Klimmzüge;NN;1
klimpernd;ADJD;1
klimperte;VVFIN;1
Klinge;NN;1
Klingelschilder;NN;1
klingelten;VVFIN;1
klingen;VVFIN;1
klingen;VVINF;1
klingende;ADJA;1
Klippentürmen;NN;1
Kloauftritt;NN;1
Klodeckel;NN;1
Klofest;NN;1
klopfen;VVFIN;1
klopften;VVFIN;1
Kloschüssel;NN;1
Klotz;NN;1
klotzige;ADJA;1
Klowetter;NN;1
kluf;NE;1
Kluft;NN;1
kluge;ADJA;1
kluger;ADJA;1
Klugschajsa;NN;1
Klumpen;NN;1
km;NN;1
km;XY;1
KM;NN;1
knabberten;VVFIN;1
knackte;VVFIN;1
knackten;VVFIN;1
knallen;VVFIN;1
knallrotem;ADJA;1
knapp;ADV;1
Knapp;ADJD;1
knarrende;ADJA;1
kneift;VVFIN;1
Kneipe;NN;1
knetet;VVFIN;1
knetete;VVFIN;1
knickte;VVFIN;1
knie;VVFIN;1
Kniebeuge;NN;1
Kniebeugen;NN;1
knien;VVFIN;1
knipst;VVFIN;1
knipste;VVFIN;1
knirschen;VVFIN;1
knirscht;VVFIN;1
knistert;VVFIN;1
Knoblauchbutter;NN;1
knochig;ADJD;1
knochigen;ADJA;1
Knopf;NN;1
knöpfe;VVFIN;1
Knöpfe;NN;1
Knöpfen;NN;1
knöpft;VVFIN;1
knöpften;VVFIN;1
knüpfen;VVFIN;1
knurrte;VVFIN;1
ko;NE;1
köchelten;VVFIN;1
kochen;VVFIN;1
kochen;VVINF;1
Kochrezepte;NN;1
Kochschürze;NN;1
Kochwäsche;NN;1
Kofferraum;NN;1
Kofferräume;NN;1
Kohlensäure;NN;1
Kohlsuppe;NN;1
Kokarde;NN;1
Kokosnuss;NN;1
Kokosnüssen;NN;1
kollegial;ADJD;1
kollektiv;ADJD;1
kollektiven;ADJA;1
Kollektiven;NN;1
Kolonne;NN;1
Kolonnen;NN;1
Koloss;NN;1
Kolumbus;NE;1
Komisch;ADJD;1
komische;ADJA;1
Komitee;NN;1
komm;ADJD;1
Kommandanten;NN;1
Kommando;NN;1
Komme;VVFIN;1
Kommen;VVFIN;1
Kommentaren;NN;1
Kommissare;NN;1
Kommode;NN;1
Kommoden;NN;1
Kommt;VVFIN;1
Kompanie;NN;1
Kompliment;NN;1
Komposition;NN;1
Komunistenschwajn;NN;1
Kongress;NN;1
Könige;NN;1
Königin;NN;1
königlichen;ADJA;1
Königreich;NN;1
Königs;NN;1
Konkurrentin;NN;1
KÖNNEN;VMFIN;1
konnt;VVFIN;1
Könnt;VMFIN;1
konntest;VMFIN;1
konsequent;ADJD;1
Konserven;NN;1
konsternierten;ADJA;1
konstruktiven;ADJA;1
Konter;NN;1
Kontra;NN;1
Kontra;PTKVZ;1
Kontrollen;NN;1
kontrollierte;VVFIN;1
Konturen;NN;1
Konvention;NN;1
konzentriere;VVFIN;1
konzentriert;ADJD;1
konzentrierte;VVFIN;1
konzentrierten;ADJA;1
Konzeptuelles;NN;1
Konzerte;NN;1
kopf;NN;1
Kopf-an-Kopf-Rennen;NN;1
köpfen;VVINF;1
Kopflehnen;NN;1
Kopfrechnen;NN;1
Kopfsalat;NN;1
Kopfschmerztablette;NN;1
Kopfschütteln;NN;1
köpft;VVFIN;1
Kopftücher;NN;1
Kopftüchern;NN;1
kopfüber;ADV;1
Kopfzerbrechen;NN;1
kopierten;VVFIN;1
Korb;NN;1
Körben;NN;1
Korken;NN;1
Korn;NN;1
Körner;NN;1
Körperkontakt;NN;1
Körperpropaganda;NN;1
Körpertäuschung;NN;1
korrekt;ADJD;1
Korridore;NN;1
korrigieren;VVINF;1
kosa;NE;1
Koscheres;NN;1
kose;FM;1
kose;XY;1
Kosmetiktäschchen;NN;1
Kosta;NN;1
kosten;VVINF;1
Kosten;NN;1
kostenlos;ADJD;1
Kot;NN;1
Koteletten;NN;1
Köter;NN;1
Kotze;NN;1
kotzen;VVFIN;1
krachten;VVFIN;1
Kräften;NN;1
kräftigen;ADJA;1
kräftiger;ADJA;1
kraftlos;ADJD;1
Kraftstrotzend;ADJD;1
kraftvoll;ADJD;1
Kraftvoll;ADJD;1
Kragen;NN;1
krame;VVFIN;1
kramt;VVFIN;1
kramte;VVFIN;1
Krank;ADJD;1
kranken;ADJA;1
Krankenhaus;NN;1
kränker;ADJD;1
Krankheiten;NN;1
kränkliche;ADJA;1
Kranz;NN;1
krater;NN;1
kratzenden;ADJA;1
Kratzer;NN;1
kratzig;ADJD;1
kratzten;VVFIN;1
Kredit;NN;1
Kredite;NN;1
Kreidetor;NN;1
kreisen;VVINF;1
Kreissäge;NE;1
kreisten;VVFIN;1
krenu;ADJA;1
krepiere;VVFIN;1
krepiert;VVFIN;1
Kretin;NN;1
Kreuzbandriss;NN;1
Kreuze;NN;1
kreuzen;VVFIN;1
kreuzte;VVFIN;1
kreuzten;VVFIN;1
kriegen;VVINF;1
Krieges;NN;1
Kriegsauszeiten;NN;1
Kriegsgericht;NN;1
Kriegsverbrecher;NN;1
kriegt;VVFIN;1
Kristina;NE;1
kritisieren;VVFIN;1
kroatischen;ADJA;1
kroch;VVFIN;1
Krone;NN;1
KRSMANOVIĆ;NE;1
Krsmanovićs;NN;1
Krßmanović;NN;1
krümme;VVFIN;1
Kruppwald;NE;1
Kryptowitz;NE;1
Kuchenbäckerinnen;NN;1
Kuchenblech;NN;1
Küchenfenster;NN;1
Kuckuck;NN;1
Kufen;NN;1
kugelscharf;VVFIN;1
kugelsichere;ADJA;1
kugl;NE;1
Kuhkäse;NN;1
Kuhlen;NN;1
kühles;ADJA;1
kühlt;VVFIN;1
kühlte;VVFIN;1
Kuhmist;NN;1
Kukuriku;NN;1
kullern;VVFIN;1
kullert;VVFIN;1
kullerte;VVFIN;1
Kummer;NN;1
kümmerliches;ADJA;1
kümmern;VVFIN;1
kümmern;VVINF;1
kümmerte;VVFIN;1
kümmerten;VVFIN;1
Kumpel;NN;1
Kunde;NN;1
Kundendaten;NN;1
Kundgebungsfeiern;NN;1
